city,rubric,name,lat,lon,rating,review_count
Набережные Челны,Рестораны,"Хочу Пури, грузинский ресторан",55.724372,52.380646,4.7,1417
Набережные Челны,Рестораны,"Hot Pot, ресторан корейской кухни",55.626845,51.791421,4.7,219
Набережные Челны,Рестораны,"Сердэш, ресторан",55.755414,52.433255,4.9,28
Набережные Челны,Рестораны,Перчини,55.724369,52.380881,4.7,860
Набережные Челны,Музеи,Краеведческий музей,55.90085,52.308132,5.0,1
Набережные Челны,Музеи,"Музей современного этноискусства, Елабужский государственный историко-архитектурный и художественный музей-заповедник",55.756705,52.054714,4.5,9
Набережные Челны,Музеи,Краеведческий музей,55.317045,52.066329,5.0,4
Набережные Челны,Музеи,Музей Ахсана Фатхутдинова,55.685147,51.823816,4.0,11
Набережные Челны,Музеи,"Елабужский государственный историко-архитектурный и художественный музей-заповедник, интеллект-центр",55.756437,52.058121,5.0,3
Набережные Челны,Музеи,"Музей природы, г. Елабуга",55.730586,51.963434,5.0,2
Набережные Челны,Музеи,Музей истории и боевой славы автомобильных войск,55.702671,52.352552,4.0,4
Набережные Челны,Музеи,Мензелинский историко-краеведческий музей,55.722154,53.105553,5.0,1
Набережные Челны,Музеи,"Гиндукуш, музей боевой славы",55.541929,52.678233,5.0,2
Набережные Челны,Музеи,Мензелинский мемориальный музей Мусы Джалиля,55.7203,53.099044,,0
Набережные Челны,Интересные здания,Управление ЗАГС,55.753735,52.390902,4.1,264
Набережные Челны,Интересные здания,"Храм святителя Николая Чудотворца, с. Князево",55.606529,52.580207,,0
Набережные Челны,Интересные здания,"Набережная улица, 20",55.752992,52.063696,5.0,8
Набережные Челны,Интересные здания,Ледовый дворец спорта,55.75394,52.413579,3.9,155
Набережные Челны,Интересные здания,"Приход Свято-Вознесенского архиерейского подворья, Боровецкая церковь",55.774288,52.42497,3.9,41
Набережные Челны,Интересные здания,Свято-Троицкий собор,55.291755,51.995863,,0
Набережные Челны,Интересные здания,"51-й комплекс, 1 / Татарстан улица, 18/99",55.766406,52.43084,3.8,11
Набережные Челны,Интересные здания,"Казанская улица, 28а",55.756108,52.056576,4.1,9
Набережные Челны,Интересные здания,Часовня святого благоверного великого князя Александра Невского,55.753118,52.057744,5.0,3
Набережные Челны,Интересные здания,Заинский Мухтасибат,55.286828,52.004202,5.0,1
Нальчик,Рестораны,"Brunch, ресторан",43.484805,43.60859,4.3,22
Нальчик,Рестораны,"Уайт ривер, шале",43.451241,43.563982,5.0,4
Нальчик,Рестораны,"Skala, ресторан",43.254304,42.510972,4.5,20
Нальчик,Рестораны,"Дудукуш, ресторан",43.480003,43.599498,5.0,4
Нальчик,Рестораны,"Nori izakaya, ресторан азиатской кухни",43.478824,43.586529,5.0,3
Нальчик,Рестораны,"Сфера, ресторан",43.46372,43.592388,4.3,19
Нальчик,Рестораны,"Vanadis, ресторан",43.475761,43.612966,5.0,4
Нальчик,Рестораны,"Кантик, ресторан",43.555888,43.595951,5.0,1
Нальчик,Рестораны,"Звезда Долинска, ресторан",43.455122,43.582877,4.3,11
Нальчик,Рестораны,"Лашин, ресторан",43.579842,43.581559,5.0,2
Нальчик,Природные достопримечательности,Урочище Джилы-Су,43.438556,42.542091,,0
Нальчик,Природные достопримечательности,Крепость Курноят-кала,43.114671,43.459562,,0
Нальчик,Природные достопримечательности,Гинкго двулопастный,43.470682,43.599701,,0
Нальчик,Природные достопримечательности,Аллея памятных деревьев в честь советских лëтчиков-космонавтов,43.477459,43.594093,,0
Нальчик,Природные достопримечательности,Чегемское ущелье,43.540497,43.372643,,4
Нальчик,Природные достопримечательности,Поляна Каменных Грибов,43.403777,42.500434,,0
Нальчик,Природные достопримечательности,Черекское ущелье,43.201683,43.515788,,0
Нальчик,Природные достопримечательности,Платан Кленолистный,43.470615,43.599675,,0
Нальчик,Природные достопримечательности,Бундук двудомный,43.470605,43.599572,,0
Нальчик,Природные достопримечательности,Аллея дружбы,43.46244,43.593299,,0
Нальчик,Интересные здания,"улица Ногмова, 6",43.480667,43.612031,1.0,0
Нальчик,Интересные здания,Мечеть,43.49969,43.553883,,0
Нальчик,Интересные здания,"улица Балкарова, 13",43.452813,43.581128,,0
Нальчик,Интересные здания,"Кабардинская улица, 24",43.479409,43.610324,,0
Нальчик,Интересные здания,Правительство Кабардино-Балкарской Республики,43.477517,43.594736,,0
Нальчик,Интересные здания,Центр образования №1,43.479198,43.612356,,0
Нальчик,Интересные здания,Администрация городского округа Нальчик в микрорайоне Вольный Аул,43.475629,43.620435,,0
Нальчик,Интересные здания,Центр по противодействию экстремизму по Кабардино-Балкарской Республике,43.484537,43.606401,,0
Нальчик,Интересные здания,Комплекс жилых домов Балкарокова,43.479035,43.606119,,0
Нальчик,Интересные здания,"улица Шинахова, 75а",43.361379,43.949336,,0
Нижневартовск,Рестораны,"Дана, ресторан",60.978092,76.381502,4.7,28
Нижневартовск,Рестораны,"Планета Суши, японский ресторан",60.938784,76.557188,4.4,165
Нижневартовск,Рестораны,"Перчини, ресторан итальянской кухни",60.939652,76.597468,4.4,971
Нижневартовск,Рестораны,"Изба, гриль-ресторан",60.948009,76.548836,4.4,497
Нижневартовск,Рестораны,"Vasilchuki chaihona №1, ресторан",60.940237,76.547636,4.3,1372
Нижневартовск,Рестораны,"Пшеница, ресторан",60.727154,77.606715,4.3,82
Нижневартовск,Рестораны,Трактиръ на Северной,60.951928,76.5598,4.2,403
Нижневартовск,Рестораны,"Градусы, стейк-бар",60.73709,77.599171,4.1,30
Нижневартовск,Рестораны,"Москва, ресторан",60.943222,76.639322,3.5,112
Нижневартовск,Рестораны,"Планета, ресторан",60.933194,76.518702,3.4,14
Нижний Новгород,Рестораны,"Усадьба Шухова, ресторан",56.245757,43.434257,4.9,37
Нижний Новгород,Рестораны,"Хачапури, выпечка и вино, ресторан",56.340162,43.957681,4.9,3208
Нижний Новгород,Рестораны,"Барбамбия шампури, ресторан",56.311728,43.990833,4.9,407
Нижний Новгород,Рестораны,"Дади, ресторан",56.328115,44.015094,4.9,2617
Нижний Новгород,Рестораны,"Брынза, ресторан-сыроварня",56.340456,43.958106,4.9,747
Нижний Новгород,Рестораны,"Иль Темпо, ресторан",56.293449,44.076118,4.9,1973
Нижний Новгород,Рестораны,"Pinci, итальянская траттория",56.327816,43.985534,4.9,407
Нижний Новгород,Рестораны,"Барбамбия, веселый ресторан",56.236163,43.841898,4.9,1214
Нижний Новгород,Рестораны,"Итальянцы, ресторан",56.242122,43.861075,4.9,925
Нижний Новгород,Рестораны,"Хачапури, выпечка и вино, ресторан",56.27167,43.91692,4.9,2033
Нижний Новгород,Музеи,"Культура чаепития, музей самоваров",56.334599,43.855055,5.0,21
Нижний Новгород,Музеи,Город мастеров,56.641987,43.463706,4.5,60
Нижний Новгород,Музеи,"Технический музей, Историко-архитектурный музей-заповедник",56.318312,43.995541,4.6,61
Нижний Новгород,Музеи,"Терем русского самовара, музей",56.642596,43.465153,4.6,31
Нижний Новгород,Музеи,"Болдино, музей-заповедник А.С. Пушкина",56.327205,44.007952,5.0,7
Нижний Новгород,Музеи,"Дом Эвениуса, музей-театр",56.313367,43.999647,5.0,10
Нижний Новгород,Музеи,Городецкий краеведческий музей,56.643321,43.468676,5.0,7
Нижний Новгород,Музеи,"Вознесенский монастырь, церковно-археологический музей",56.323551,44.049645,4.9,7
Нижний Новгород,Музеи,"Покровка 8, выставочный зал",56.324388,44.003013,5.0,6
Нижний Новгород,Музеи,"Нижегородская радиолаборатория, музей",56.329456,44.013963,4.6,36
Нижний Новгород,Театры,"Кстовский театр кукол, Театр кукол",56.145503,44.187875,4.5,4
Нижний Новгород,Театры,"Мабу, театр кукол",56.360016,43.852681,5.0,1
Нижний Новгород,Театры,"Белый мост, театр",56.24023,43.86161,3.8,4
Нижний Новгород,Театры,Театр без границ,56.233307,43.833629,5.0,1
Нижний Новгород,Театры,"Делий, молодежный театр",55.40192,43.845278,,0
Нижний Новгород,Театры,"Шаг, театр-студия",56.312282,43.900774,,0
Нижний Новгород,Театры,"Театр, Центр театрального мастерства",56.321122,44.012819,,0
Нижний Новгород,Природные достопримечательности,Памятник природы регионального значения Дубрава по проспекту Гагарина,56.258159,43.973881,5.0,1
Нижний Новгород,Природные достопримечательности,Памятное дерево Н.Д. Фильченкову,56.247086,43.871565,5.0,1
Нижний Новгород,Природные достопримечательности,"Туя западная, золотистая или жизненное дерево",56.24077,43.85169,5.0,1
Нижний Новгород,Природные достопримечательности,"Памятник природы регионального значения Лиственница лировидной формы по улице Красноводской, 12",56.302569,44.029946,5.0,1
Нижний Новгород,Природные достопримечательности,Два дуба-долгожителя,56.312855,44.006067,5.0,1
Нижний Новгород,Природные достопримечательности,Государственный природный заказник регионального значения Ситниковский,56.446813,44.119605,,0
Нижний Новгород,Природные достопримечательности,Памятник природы регионального значения Зелёный город,56.175652,44.069517,,0
Нижний Новгород,Природные достопримечательности,Памятник природы регионального значения Зелёный город,56.191904,44.047828,,0
Нижний Новгород,Природные достопримечательности,Памятник природы регионального значения Зелёный город,56.17558,44.081628,,0
Нижний Новгород,Природные достопримечательности,Памятник природы Железнодорожные дачи,56.274696,43.804724,,0
Нижний Новгород,Интересные здания,Театр оперы и балета им. А.С. Пушкина,56.315788,44.016983,4.8,138
Нижний Новгород,Интересные здания,"Cort Inn Нижний Новгород Центр Отель, отель",56.322397,43.992267,4.8,701
Нижний Новгород,Интересные здания,"Жук жак, отель",56.316633,43.994034,4.8,194
Нижний Новгород,Интересные здания,"Храм святителей Московских, Нижегородское подворье Свято-Троицкого Серафимо-Дивеевского женского монастыря",56.312837,43.997339,5.0,11
Нижний Новгород,Интересные здания,Нижегородская ярмарка,56.328353,43.961249,4.8,298
Нижний Новгород,Интересные здания,Арзамасский Николаевский женский монастырь,55.386038,43.814831,4.9,16
Нижний Новгород,Интересные здания,Церковь в честь Вознесения Господня,56.32137,43.990978,5.0,8
Нижний Новгород,Интересные здания,Театр юного зрителя,56.316656,44.01041,4.7,122
Нижний Новгород,Интересные здания,Нижегородская государственная консерватория им. М.И. Глинки,56.32753,44.013184,4.8,17
Нижний Новгород,Интересные здания,Храм Знамения Божией Матери и святых Жен Мироносиц,56.324341,43.994978,5.0,6
Нижний Тагил,Рестораны,"Демидов Плаза, ресторан",57.905246,59.984611,3.4,21
Нижний Тагил,Музеи,Музейно-выставочный центр,57.928884,60.010439,5.0,1
Нижний Тагил,Музеи,"Солнечная береста, музей",57.894825,59.9966,5.0,3
Нижний Тагил,Музеи,Музей истории Нижнетагильского региона Свердловской железной дороги,57.910129,59.996323,4.2,2
Нижний Тагил,Музеи,Музей боевой славы металлургов,57.936612,60.01877,3.1,4
Нижний Тагил,Музеи,"Уралхимпласт, музей",57.93836,60.080783,5.0,1
Нижний Тагил,Музеи,"Верхнесалдинский, краеведческий музей",58.041305,60.550292,5.0,1
Нижний Тагил,Музеи,Музей памяти воинов-тагильчан,57.924074,59.925628,,0
Нижний Тагил,Музеи,"Русская горница, музей",57.621808,59.021021,,0
Нижний Тагил,Музеи,Музей каменных цветов Виктора Васильева,57.936941,59.993377,,0
Нижний Тагил,Музеи,"Верхнесалдинский, краеведческий музей",58.04127,60.551344,,0
Нижний Тагил,Интересные здания,Поликлиника,57.906681,59.968714,2.1,62
Нижний Тагил,Интересные здания,"улица Карла Маркса, 3",57.90814,59.949982,5.0,0
Нижний Тагил,Интересные здания,"улица Жуковского, 20",57.930459,59.970889,5.0,1
Нижний Тагил,Интересные здания,"улица Кирова, 2 ст1",57.905122,59.9413,5.0,1
Нижний Тагил,Интересные здания,"Уральская улица, 6",57.90566,59.956024,2.0,1
Нижний Тагил,Интересные здания,Храм во имя святителя Николая Чудотворца,57.64991,59.497364,,0
Нижний Тагил,Интересные здания,"проспект Ленина, 15",57.907261,59.957515,,0
Нижний Тагил,Интересные здания,Часовня во имя Святителя Николы Чудотворца Русской Православной Старообрядческой Церкви,57.651504,59.487489,,0
Нижний Тагил,Интересные здания,Трамплин К-120,57.892786,59.865464,,0
Нижний Тагил,Интересные здания,Трамплин К-90,57.892346,59.866232,,0
Новокузнецк,Рестораны,Ресторан Яна Гримуса,53.7812,87.127708,4.6,852
Новокузнецк,Рестораны,"Культура, ресторан-сыроварня",53.874416,86.639721,4.7,127
Новокузнецк,Рестораны,"Маяковский, рестобар и караоке",53.76396,87.107504,4.7,73
Новокузнецк,Рестораны,"Секретное место, бар",53.768063,87.13532,4.6,115
Новокузнецк,Рестораны,"Chicha на Кирова, рестобар",53.757095,87.141386,4.7,44
Новокузнецк,Рестораны,"Онегин Бар, ресторан-караоке",53.757618,87.164636,4.6,83
Новокузнецк,Рестораны,"Premium W., ресторан",53.767464,87.132826,4.5,105
Новокузнецк,Рестораны,"Moёt for the Queen, ресторан",53.872784,86.649918,4.5,132
Новокузнецк,Рестораны,"Дон Тесто, тесторан",53.858112,86.636775,4.7,49
Новокузнецк,Рестораны,"Мой Gatsby, ресторан",53.75999,87.148891,4.6,89
Новокузнецк,Музеи,"Кузнецкий Алатау, государственный природный заповедник",53.699433,88.039116,3.9,7
Новокузнецк,Музеи,Выставочный зал,53.684268,88.081344,5.0,2
Новокузнецк,Музеи,Мысковский историко-этнографический музей,53.716875,87.799256,4.0,4
Новокузнецк,Музеи,"Зал воинской славы, Краеведческий музей",53.691675,88.070856,3.3,1
Новокузнецк,Музеи,Музей авторской песни им. Высоцкого,53.755738,87.131112,5.0,1
Новокузнецк,Музеи,"Музей истории, СибГИУ",53.757279,87.128586,,0
Новокузнецк,Музеи,Музей Калтанского городского округа,53.516194,87.278967,,0
Новокузнецк,Музеи,Музей,53.765761,87.090022,,0
Новокузнецк,Музеи,Музей истории Кузнецких ферросплавов,53.775493,87.237779,,0
Новокузнецк,Музеи,Музей,53.64381,88.547219,,0
Новокузнецк,Природные достопримечательности,Ель сибирская,53.842895,87.202792,,0
Новокузнецк,Природные достопримечательности,Ель сибирская,53.842909,87.202737,,0
Новокузнецк,Природные достопримечательности,Аллея Победы,53.901629,86.746201,,0
Новокузнецк,Природные достопримечательности,Сад Памяти,53.692034,88.072333,,0
Новокузнецк,Природные достопримечательности,Липовая аллея Сад Памяти.,53.825479,87.173448,,0
Новокузнецк,Природные достопримечательности,Памятник природы Есаулов камень,53.819137,87.427323,,0
Новокузнецк,Природные достопримечательности,Аллея в честь участников СВО,53.804924,86.789752,,0
Новокузнецк,Природные достопримечательности,Табличка Сиреневый сад,53.995467,86.551925,,0
Новокузнецк,Природные достопримечательности,Памятная аллея Быть воином - Жить вечно,53.690477,88.082116,,0
Новокузнецк,Природные достопримечательности,Липовая аллея,53.774529,87.203992,,0
Новокузнецк,Интересные здания,Мемориальный музей боевой и трудовой славы кузнецких металлургов в годы Великой Отечественной войны 1941-1945 гг.,53.766669,87.092,4.5,31
Новокузнецк,Интересные здания,Бизнес-центр,53.757275,87.169936,4.4,17
Новокузнецк,Интересные здания,"Дворец детского творчества им. Ю.А. Гагарина, г. Прокопьевск",53.883752,86.746644,4.8,1
Новокузнецк,Интересные здания,"улица Энтузиастов, 21",53.75919,87.110933,4.8,11
Новокузнецк,Интересные здания,Новокузнецкий государственный цирк,53.756595,87.151699,4.2,117
Новокузнецк,Интересные здания,Новокузнецкий краеведческий музей,53.768521,87.190081,4.4,11
Новокузнецк,Интересные здания,"улица Ленина, 43",53.77665,87.203161,4.7,8
Новокузнецк,Интересные здания,Музей дом купца Фонарёва А.Е.,53.76983,87.1825,4.3,13
Новокузнецк,Интересные здания,"Коммунальная улица, 21",53.776312,87.085259,4.5,12
Новокузнецк,Интересные здания,"улица 25 лет Октября, 2",53.755804,87.110761,5.0,1
Новороссийск,Рестораны,"Локка, ресторан",44.719066,37.768768,4.9,100
Новороссийск,Рестораны,Мясо&Хлеб,44.684338,37.794909,4.8,185
Новороссийск,Рестораны,"Чито-грито, ресторан",44.55519,38.071121,4.8,430
Новороссийск,Рестораны,"Я твой Гоголь, рестобар",44.555166,38.067707,4.9,119
Новороссийск,Рестораны,"Хороший год, ресторан",44.593134,38.045181,4.9,14
Новороссийск,Рестораны,"Айвазовский, ресторан",44.977808,37.264014,5.0,52
Новороссийск,Рестораны,Севиче,44.645548,37.937077,5.0,42
Новороссийск,Рестораны,"Бородашвили, ресторан кавказской кухни",44.554281,38.065584,4.8,157
Новороссийск,Рестораны,"Вин и Грет, рестобар",44.561456,38.077762,4.8,715
Новороссийск,Рестораны,"Pitnica, ресторан",44.713304,37.784273,4.8,365
Новороссийск,Музеи,Дом искусств,44.644715,37.93606,5.0,6
Новороссийск,Музеи,"Анапский археологический музей, отдел краеведения",44.88855,37.300808,4.1,68
Новороссийск,Музеи,"Планета осликов, музей",45.265408,37.427034,4.5,6
Новороссийск,Музеи,Музей цементной промышленности,44.733179,37.810653,4.2,15
Новороссийск,Музеи,"Этнографический музей, с. Архипо-Осиповка",44.364975,38.535609,5.0,3
Новороссийск,Музеи,Музей военной техники,44.686721,37.796729,3.8,22
Новороссийск,Музеи,"Фанагория, музей-заповедник",45.278181,36.974835,5.0,3
Новороссийск,Музеи,Музей,45.327536,37.303481,5.0,1
Новороссийск,Музеи,Дом-музей Н.А. Островского,44.74012,37.770912,4.3,5
Новороссийск,Музеи,Музей восковых фигур,44.899558,37.317794,3.5,14
Новороссийск,Природные достопримечательности,Памятник природы Вековые дубы,44.801438,38.120343,5.0,0
Новороссийск,Природные достопримечательности,Анапские плавни,44.917916,37.340361,5.0,2
Новороссийск,Природные достопримечательности,Дольмен Солнечный,44.56185,38.154101,3.4,0
Новороссийск,Природные достопримечательности,Дольмен,44.728885,38.09708,5.0,2
Новороссийск,Природные достопримечательности,Два дуба черешчатых,44.799139,37.437845,5.0,1
Новороссийск,Природные достопримечательности,Долина лотосов,44.739819,37.567085,2.5,20
Новороссийск,Природные достопримечательности,Музей Лапидарий,44.896133,37.309127,4.1,1
Новороссийск,Природные достопримечательности,Озеро Сладкий Лиман,44.685455,37.524942,5.0,0
Новороссийск,Природные достопримечательности,Дольмены,44.753634,38.194361,5.0,0
Новороссийск,Природные достопримечательности,Дольмен,44.566768,38.175967,5.0,0
Новороссийск,Интересные здания,Храм святого равноапостольного великого князя Владимира,44.873114,37.326096,4.6,16
Новороссийск,Интересные здания,Храм Святой Блаженной Матроны Московской,44.585201,37.992512,5.0,11
Новороссийск,Интересные здания,Армянская Апостольская Церковь Святого Григория Просветителя,44.741207,37.78502,5.0,4
Новороссийск,Интересные здания,Часовня святого Феодосия Кавказского,44.873917,37.74853,5.0,27
Новороссийск,Интересные здания,Храм Блаженной Ксении Петербургской,44.706903,37.595571,4.7,9
Новороссийск,Интересные здания,Свято-Ильинский храм,44.65705,37.759275,4.9,7
Новороссийск,Интересные здания,"Дом-музей В.Г. Короленко, историко-краеведческий музей",44.466783,38.164272,4.6,20
Новороссийск,Интересные здания,Морской вокзал г. Новороссийска,44.721088,37.783451,4.5,1
Новороссийск,Интересные здания,"Анапский археологический музей, отдел краеведения",44.88855,37.300808,4.1,68
Новороссийск,Интересные здания,Маяк Западного мола,44.723067,37.79647,4.9,13
Новосибирск,Рестораны,"Вах какое песто в Mishiko, ресторан",55.032848,82.921054,4.8,526
Новосибирск,Рестораны,"Hleб, ресторан",54.918562,82.958726,4.8,182
Новосибирск,Рестораны,"Эдем, кафе-ресторан",55.01912,82.192648,4.8,104
Новосибирск,Рестораны,"Бор, ресторан",55.086026,82.944886,4.8,209
Новосибирск,Рестораны,"Aji Japan kitchen bar, ресторан",55.055546,82.914243,4.8,685
Новосибирск,Рестораны,"Териберка, ресторан",55.030378,82.935322,4.8,919
Новосибирск,Рестораны,"Аджикинежаль, ресторан кавказской кухни",55.059813,82.909996,4.8,5189
Новосибирск,Рестораны,Бирбистро,55.022709,82.922951,4.8,277
Новосибирск,Рестораны,"Истерика, бар",55.034846,82.91182,4.8,248
Новосибирск,Рестораны,"Терки, ресто-боулинг",55.014643,82.925675,4.8,684
Новосибирск,Музеи,"Парк чудес Галилео, интерактивный музей",55.009223,82.953268,4.7,2020
Новосибирск,Музеи,"Ретро мастерская довоенной техники из СССР, музей",55.084777,82.892575,4.7,98
Новосибирск,Музеи,Краеведческий музей,55.304607,82.751295,4.8,57
Новосибирск,Музеи,"Эволюция земли, музей",54.842716,83.090121,4.7,118
Новосибирск,Музеи,Выставочный зал,55.043349,82.916413,4.9,53
Новосибирск,Музеи,Музей вычислительной и игровой техники Дмитрия Бачило,54.851805,83.101911,4.9,22
Новосибирск,Музеи,"Изба старателя, дом-музей истории золотодобычи",54.499546,84.599024,4.8,42
Новосибирск,Музеи,"Заельцовка, музей",55.070127,82.909108,4.8,90
Новосибирск,Музеи,"БылиНеБыли, музей",55.029376,82.936906,5.0,23
Новосибирск,Музеи,"Галерея времени, парк музеев",55.084777,82.892575,4.7,594
Новосибирск,Театры,"Глобус, академический молодежный театр",55.025275,82.928328,4.7,1542
Новосибирск,Театры,Театр кукол,54.982589,82.871309,4.8,78
Новосибирск,Театры,Лаборатория современного искусства,,,5.0,21
Новосибирск,Театры,"Drive, театр-студия",54.989484,82.90123,5.0,26
Новосибирск,Театры,"Арт-Авеню, театр",55.042363,82.985413,5.0,22
Новосибирск,Театры,"Куклы смеются, выездной кукольный театр",,,4.9,29
Новосибирск,Театры,"Старый дом, драматический театр",55.007524,82.939109,4.6,1015
Новосибирск,Театры,"Дом актёра, театр",55.028011,82.924762,4.6,681
Новосибирск,Театры,Учебный театр,55.025415,82.910241,4.8,44
Новосибирск,Театры,Театр эстрады,55.040075,82.906812,4.5,268
Новосибирск,Природные достопримечательности,Памятное дерево,54.846273,83.112007,5.0,0
Новосибирск,Природные достопримечательности,Памятное дерево,54.846267,83.111898,5.0,0
Новосибирск,Природные достопримечательности,Памятное дерево,54.846265,83.111847,5.0,1
Новосибирск,Природные достопримечательности,Памятное дерево,54.846263,83.111809,5.0,1
Новосибирск,Природные достопримечательности,Деревья победы 1945-2020,55.046631,82.937752,1.0,1
Новосибирск,Природные достопримечательности,Аллея энергетиков,55.003245,82.940639,1.0,0
Новосибирск,Природные достопримечательности,Памятные деревья,54.870576,83.080885,1.0,1
Новосибирск,Природные достопримечательности,Памятное дерево,54.919108,82.985304,0.0,0
Новосибирск,Природные достопримечательности,Памятное дерево,54.850636,83.102672,,0
Новосибирск,Природные достопримечательности,Памятное дерево,54.918048,82.985299,,0
Новосибирск,Интересные здания,"Сибирский государственный университет путей сообщения, приемная ректора",55.065826,82.926953,4.8,184
Новосибирск,Интересные здания,"Контора инженера Г.М. Будагова, музей",55.012148,82.928353,4.8,88
Новосибирск,Интересные здания,"Новосибирск-Главный, пригородный вокзал",55.034626,82.897047,4.8,159
Новосибирск,Интересные здания,"НОВАТ, театр оперы и балета",55.030522,82.92563,4.8,3658
Новосибирск,Интересные здания,Собор во имя Святой Живоначальной Троицы,55.305379,82.74791,4.7,37
Новосибирск,Интересные здания,Сибирский государственный университет водного транспорта,55.028732,82.914386,4.7,79
Новосибирск,Интересные здания,Церковь во имя Архистратига Михаила,54.856172,82.98148,4.7,48
Новосибирск,Интересные здания,Краеведческий музей,55.304607,82.751295,4.8,57
Новосибирск,Интересные здания,Дом культуры им. Октябрьской революции,55.029198,82.908306,4.7,146
Новосибирск,Интересные здания,Новосибирская телебашня,54.979692,82.887123,4.8,51
Норильск,Интересные здания,"Талнахская улица, 30",69.351472,88.214376,4.2,8
Норильск,Интересные здания,Заполярный государственный университет им. Н.М. Федоровского,69.340539,88.21604,3.5,34
Норильск,Интересные здания,"улица Богдана Хмельницкого, 1",69.340777,88.210849,4.3,4
Норильск,Интересные здания,"улица Анисимова, 5",69.348214,88.224873,5.0,1
Норильск,Интересные здания,"улица Кирова, 13",69.347365,88.214601,5.0,2
Норильск,Интересные здания,"улица Нансена, 62",69.358389,88.17082,3.2,6
Норильск,Интересные здания,"Гвардейская площадь, 2",69.343674,88.211801,4.5,5
Норильск,Интересные здания,"Октябрьская улица, 7",69.3176,88.204935,3.7,3
Норильск,Интересные здания,"Талнахская улица, 71",69.358916,88.198152,2.2,19
Норильск,Интересные здания,"Ленинградская улица, 3 к2",69.355656,88.193691,5.0,0
Омск,Рестораны,"Proжарка, мясной ресторан",54.966204,73.383373,4.7,912
Омск,Рестораны,"Клуб деловых людей, ресторан",54.999041,73.373433,4.7,198
Омск,Рестораны,"Nana Pirveli, грузинский ресторан",54.96888,73.379204,4.7,1653
Омск,Рестораны,"Семь.Ноль.Ноль, ресторан-бар",54.987611,73.376902,4.7,396
Омск,Рестораны,"БаклаДжани, ресторан южной кухни",54.986356,73.376317,4.7,1222
Омск,Рестораны,"iL Патио, семейный итальянский ресторан",54.979283,73.381193,4.7,1959
Омск,Рестораны,"Сенкевич, ресторан",54.975553,73.375245,4.7,1020
Омск,Рестораны,"Питер, рестобар",54.985072,73.374589,4.7,1299
Омск,Рестораны,"iL Патио, семейный итальянский ресторан",54.972237,73.284373,4.7,1733
Омск,Рестораны,"Сулугуни, грузинский ресторан",54.97964,73.381115,4.7,147
Омск,Музеи,Историко-краеведческий музей,54.9113,71.26252,5.0,2
Омск,Музеи,Межпоселенческий историко-краеведческий музей,55.050855,74.583731,5.0,8
Омск,Музеи,"Старина Сибирская, визит-центр",56.096043,74.642152,4.8,4
Омск,Музеи,Музей истории Омского аэропорта,54.960261,73.328176,4.8,15
Омск,Музеи,"Васин хутор, музей сказки",55.211537,73.161083,4.6,17
Омск,Музеи,Историко-краеведческий музей,54.627379,72.39549,,0
Омск,Музеи,Историко-краеведческий музей,56.89679,74.38585,4.6,7
Омск,Музеи,Историко-культурный музей,56.945752,72.624657,5.0,4
Омск,Музеи,Краеведческий музей,54.945927,72.858168,5.0,7
Омск,Музеи,Дом-музей М.А. Ульянова,56.888279,74.384619,5.0,2
Омск,Театры,Театрально! Омск,,,5.0,1
Омск,Театры,"Преодоление, образцовый театр для детей-инвалидов",54.925187,73.420221,5.0,1
Омск,Театры,"Администрация, Театр юных зрителей",54.956064,73.384152,5.0,1
Омск,Театры,Хранители Омска,,,,0
Омск,Театры,"Фьюжн, театр",54.941926,73.425984,,0
Омск,Природные достопримечательности,Аллея славы,57.512807,72.404174,,0
Омск,Природные достопримечательности,Театральная аллея,55.032776,73.319835,,0
Омск,Природные достопримечательности,Китайская Народная Республика,54.977141,73.380023,,0
Омск,Природные достопримечательности,Республика Казахстан,54.977156,73.379935,,0
Омск,Природные достопримечательности,Исламская республика Иран,54.977166,73.379886,,0
Омск,Природные достопримечательности,Республика Индия,54.977194,73.379822,,0
Омск,Природные достопримечательности,Республика Беларусь,54.97721,73.379768,,0
Омск,Природные достопримечательности,Кыргызская Республика,54.977135,73.379754,,0
Омск,Природные достопримечательности,Исламская Республика Пакистан,54.977119,73.379807,,0
Омск,Природные достопримечательности,Российская Федерация,54.977101,73.379857,,0
Омск,Интересные здания,"Маяк, гостиница",54.980232,73.371776,4.7,309
Омск,Интересные здания,Омский государственный литературный музей им. Ф.М. Достоевского,54.983665,73.368708,4.7,72
Омск,Интересные здания,Омский государственный университет путей сообщения,54.969542,73.384151,4.7,85
Омск,Интересные здания,Церковь Симеона Верхотурского,54.706574,73.68069,5.0,10
Омск,Интересные здания,Омский областной музей изобразительных искусств им. М.А. Врубеля,54.980478,73.378483,4.7,62
Омск,Интересные здания,Ачаирский женский монастырь,54.665655,73.818019,4.7,56
Омск,Интересные здания,Омский региональный бизнес-инкубатор,54.993378,73.373864,4.7,17
Омск,Интересные здания,Музыкальный театр,54.982456,73.382709,4.7,548
Омск,Интересные здания,Омский государственный цирк,54.956121,73.389159,4.6,479
Омск,Интересные здания,Омский колледж транспортного строительства,54.935415,73.381148,4.6,49
Оренбург,Рестораны,Augst everyday,51.823375,55.173056,4.7,221
Оренбург,Рестораны,"restFrame, ресторан",51.818725,55.173823,4.7,131
